"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Positive",0.811,0.04901445,0.14001292,0.8109727,53029114,"humanite_fr",1535162349446832129,"#legislatives2022 Restaurer le droit à la #retraite à 60 ans ? 77 % des Français s’y disent favorables
Notre sondage Ifop pour l’Humanité Magazine les mesures phares de #nupes à retrouvez sur notre kiosque numérique : https://t.co/gDg6AhGYS0 https://t.co/3ECXPzcMBO","2022-06-10 09:30:00",48,15,0,32,1
"Positive",0.611,0.10575622,0.28368923,0.6105546,53029114,"humanite_fr",1535154799204786177,"#retraites  Il faudra attendre le mois de septembre pour avoir en main le nouveau rapport du COR. Mais Les besoins de financement semblent contenus malgré la pandémie et l’équilibre financier serait assuré dès la prochaine décennie. 
https://t.co/dpG2L9P8LV","2022-06-10 09:00:00",23,10,0,12,1
"Negative",0.417,0.41692743,0.30744374,0.27562886,53029114,"humanite_fr",1535139698414276608,"#Ryanair demande aux citoyens de #afriquedusud qui se rendent au #RoyaumeUni de répondre, par écrit, à une série de questions posées en afrikaans. Cette langue, propre à la communauté blanche, n’est pourtant parlée que par 12 % de la population. https://t.co/DSiAC3YyuL","2022-06-10 08:00:00",24,11,0,13,0
"Positive",0.52,0.07287084,0.40716246,0.5199667,53029114,"humanite_fr",1534976627343605761,"#legislatives2022 #Smic à 1500€ net? 76 % des Français sont pour !
Notre sondage Ifop pour l’Humanité Magazine les mesures phares de #nupes à retrouvez sur notre kiosque numérique : https://t.co/gDg6AhYAgA https://t.co/aFvQAfBBUV","2022-06-09 21:12:01",80,26,1,52,1
"Neutral",0.782,0.01458782,0.7823193,0.20309292,53029114,"humanite_fr",1534960735054352396,"L' Humanité du vendredi 10 juin  2022 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD #nupes https://t.co/8r0DBHIOol","2022-06-09 20:08:52",15,5,0,10,0
"Negative",0.935,0.93474936,0.044309855,0.020940736,53029114,"humanite_fr",1534943404790099977,"Administratrice de l’association Les Amis de Robespierre et proche du PCF, Fanny Lescureux a été agressée à son domicile, à Arras, par un militant #extremedroite. Elle a reçu des coups et menaces, tandis que sa mère a également été attaquée. 
https://t.co/v3vGnr4NxT","2022-06-09 19:00:00",93,46,1,44,2
"Negative",0.52,0.51968795,0.22521757,0.25509447,53029114,"humanite_fr",1534928308684607489,"#Legislatives2022 Candidat à sa réélection dans la 20e circonscription du Nord, le député communiste @Fabien_Roussel combat d’arrache-pied une extrême droite dopée par les scores de Marine Le Pen à la présidentielle. #NUPES https://t.co/G3Fy1mGrkd","2022-06-09 18:00:01",78,28,3,46,1
"Positive",0.823,0.051081173,0.1255771,0.8233417,53029114,"humanite_fr",1534913206933520384,"#legislatives2022 Vilipendées par les libéraux, plébiscitées par les Français ! Les mesures de justice sociale, climatique et fiscale de #NUPES remportent une nette et large adhésion, indique notre sondage Ifop. 
https://t.co/YHS1b9SHFk","2022-06-09 17:00:00",32,17,0,15,0
"Negative",0.92,0.9196006,0.046877448,0.033521887,53029114,"humanite_fr",1534898106256527361,"#Legislatives2022 Déprime, rien que des primes...
Le gouvernement #Borne a évoqué ses mesures pour le #pouvoirdachat. Aucune annonce d’ampleur n’a été faite, alors que la hausse des prix pèse lourdement sur le budget des ménages. 
https://t.co/WKCTz5gUFj","2022-06-09 16:00:00",14,7,0,6,1
"Negative",0.91,0.90965635,0.04899454,0.041349042,53029114,"humanite_fr",1534890557905915904,"Vous n’avez qu’à trouver un emploi. C’est en substance ce que répond Élisabeth Borne à une femme en fauteuil qui ne touche pas l’allocation adulte #Handicap car son mari gagne 1800€. #Borne aurait certes pu faire pire : lui conseiller de traverser la rue.
https://t.co/nKvjWrcZ7Y","2022-06-09 15:30:00",50,21,3,24,2
"Negative",0.625,0.624692,0.21357687,0.16173111,53029114,"humanite_fr",1534883015205191680,"#Palestine La commission d’enquête mise en place par le Conseil des droits de l’homme #ONU estime que les violences sont le fruit de l’occupation israélienne et que l’application des résolutions internationales est nécessaire. 
https://t.co/f6pABKZZPB","2022-06-09 15:00:02",29,11,2,16,0
"Negative",0.94,0.93968475,0.03465659,0.025658704,53029114,"humanite_fr",1534867911713517568,"Sous l’impulsion de la gauche et des Verts, les députés #UE ont rejeté la réforme du marché carbone et 2 autres mesures du paquet #climat, « torpillées par les lobbies et la droite ». La vente des voitures thermiques, en revanche, sera interdite dès 2035 https://t.co/isMzrgWXmP","2022-06-09 14:00:01",11,7,0,4,0
"Neutral",0.679,0.097392336,0.67864966,0.22395794,53029114,"humanite_fr",1534852819928358912,"Le dessin du jour de jul  
#DessinDePresse #Dessindujour    
https://t.co/ZMMkPJstkq https://t.co/S65RQBoLlW","2022-06-09 13:00:03",10,6,0,4,0
"Positive",0.902,0.024561636,0.07325668,0.9021817,53029114,"humanite_fr",1533735452104081408,"La Fête de l’Humanité de la Haute-Garonne a largement été consacrée aux élections #legislatives2022 Pour toutes les composantes de la #Nupes, la victoire est possible à gauche. 
https://t.co/KclRik7O4B","2022-06-06 11:00:01",24,10,0,14,0
"Negative",0.838,0.8384021,0.104604594,0.05699334,53029114,"humanite_fr",1534822619123523584,"#logement #loyer Indexés sur l’inflation, les tarifs pourraient augmenter de 5 % cette année. Une hausse à laquelle le gouvernement refuse de répondre par le gel du prix des locations.
https://t.co/2hWga3CgbU","2022-06-09 11:00:02",17,8,0,9,0
"Negative",0.876,0.8762866,0.08974938,0.033964004,53029114,"humanite_fr",1534807518941020162,"#ViolencesPolicieres #Police Présente dans la voiture visée par des agents, le 4 juin à Paris, Inès, 21 ans, a témoigné sur France Info. La famille de son amie Rayana va, elle, déposer deux plaintes. 
https://t.co/xiezNfFp7h","2022-06-09 10:00:02",30,11,2,15,2
"Positive",0.502,0.23218177,0.26541033,0.5024079,53029114,"humanite_fr",1534792418754670592,"#Nupes Blocage des prix, hausse des salaires, 100 % Sécu, encadrement des loyers, souveraineté alimentaire et énergétique... La gauche unie présente un tout cohérent. #legislatives2022
https://t.co/bf1huuuW3i","2022-06-09 09:00:02",38,14,2,21,1
"Neutral",0.677,0.01582838,0.6771546,0.30701706,53029114,"humanite_fr",1534777310301237250,"Le nouveau numéro de l’Humanité Magazine est à retrouver chez les marchands de journaux ou sur notre kiosque numérique : https://t.co/gDg6AhYAgA
Vous pouvez également y accéder via notre application ( Iphone https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD ) #NUPES https://t.co/v8EiEKYCQT","2022-06-09 08:00:00",25,11,1,13,0
"Neutral",0.782,0.014499952,0.78163123,0.20386879,53029114,"humanite_fr",1534592779568947203,"L' humanité du jeudi 9 juin  2022 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD https://t.co/U9ycE5H0AL","2022-06-08 19:46:44",39,15,0,24,0
"Negative",0.849,0.84871197,0.12876485,0.022523195,53029114,"humanite_fr",1534581021756100608,"#EtatsUnis les décès par arme à feu sont devenus en 2020, la première cause de mortalité chez les enfants et adolescents.
https://t.co/aUdTn3cg6g","2022-06-08 19:00:01",26,13,1,12,0
"Negative",0.883,0.8830515,0.06640299,0.05054546,53029114,"humanite_fr",1534565941664620544,"Depuis 10 jours, @Utopia_56 et une 60aine de jeunes étrangers isolés campent place de la Bastille pour réclamer une structure d’hébergement. L’administration, quant à elle, brille par son indifférence, malgré les obligations légales de prise en charge. https://t.co/y6g14E9hmD","2022-06-08 18:00:06",33,16,0,16,1
"Negative",0.877,0.8765315,0.081128396,0.042340145,53029114,"humanite_fr",1534550838827356160,"L’avocat franco-palestinien #SalahHamouri enfermé depuis le 7 mars, qui devait recouvrer sa liberté ce lundi 6 juin, a vu sa détention administrative renouvelée pour trois mois, soit jusqu’au 5 septembre, sans connaitre l’acte d’accusation. 
https://t.co/gSHKULjzQI","2022-06-08 17:00:05",33,18,0,15,0
"Positive",0.838,0.023571128,0.13839109,0.8380378,53029114,"humanite_fr",1534535718663430144,"#legislatives2022 Dans un territoire que lorgne le #RN le député @Francois_Ruffin soutenu par la #NUPES mène une campagne centrée sur la redistribution des richesses. 
https://t.co/p0dMpyxMu1","2022-06-08 16:00:00",23,11,0,12,0
"Negative",0.735,0.73468983,0.121610776,0.14369936,53029114,"humanite_fr",1534520630304989190,"#legislatives2022 15 membres du gouvernement #Borne sont candidats à la députation. Si la plupart concourent dans des circonscriptions favorables, d’autres abordent un scrutin délicat et jouent leur poste et leur avenir au sein de la Macronie. 
https://t.co/920e25airX","2022-06-08 15:00:02",5,4,1,0,0
"Positive",0.548,0.15170085,0.30067396,0.5476252,53029114,"humanite_fr",1534505528050712576,"#Legislatives2022 #Nupes Le député #PCF @AndreChassaigne mène une campagne à l’écoute des habitants confrontés à la dévitalisation des services publics. 
https://t.co/KWjc5oqpQ2","2022-06-08 14:00:02",25,9,1,15,0
"Neutral",0.655,0.11871071,0.6552888,0.2260005,53029114,"humanite_fr",1534490421182623744,"Le dessin du jour de Gros   
#DessinDePresse #Dessindujour #Nupes
https://t.co/IIkWOLlCLc","2022-06-08 13:00:00",6,4,0,2,0
"Negative",0.772,0.7724736,0.11785573,0.109670684,53029114,"humanite_fr",1534475328663568385,"#legislatives2022 #Darmanin Le ministre de l’Intérieur s’est vu infliger un « énorme camouflet » , ce mercredi soir. Il devra prendre en compte le score global de la coalition #Nupes pour la proclamation des résultats.
https://t.co/OsZaFVt3Rw","2022-06-08 12:00:02",28,9,0,19,0
"Negative",0.937,0.9371935,0.030987198,0.03181937,53029114,"humanite_fr",1534460221329854465,"La Macronie, le grand patronat et les instituts libéraux promettent une catastrophe financière en cas de victoire de #Nupes  aux élections, quitte à fabriquer des dangers en racontant n’importe quoi. Florilège. https://t.co/yvEQOJwL6e","2022-06-08 11:00:00",32,15,1,16,0
"Positive",0.61,0.12276945,0.26763618,0.6095944,53029114,"humanite_fr",1534445133051011072,"Saisi par des associations et syndicats dont @lacimade @LDH_Fr
@syndicatavocats, le Conseil d’État vient d’enjoindre au gouvernement de prévoir un accès physique aux préfectures pour les étrangers qui souhaitent demander ou renouveler un titre de séjour. 
https://t.co/zGjKMbOK4l","2022-06-08 10:00:02",72,31,0,41,0
"Negative",0.923,0.92271614,0.057272892,0.020011023,53029114,"humanite_fr",1534430022806540288,"#Barbès #Police Un refus d’obtempérer supposé, des tirs de fonctionnaires : une jeune femme est décédée, samedi 4 juin, à Paris. Un scénario déjà vu, qui pose à nouveau la question du comportement des agents et de leur formation. 
https://t.co/ZyyqHr75Q8","2022-06-08 09:00:00",25,10,0,15,0
"Positive",0.806,0.034581326,0.15935302,0.8060656,53029114,"humanite_fr",1534414923261935618,"#CNR #Macron a annoncé la création d’un « Conseil national de la refondation ». Une manière de mieux enjamber les #legislatives2022 en déployant ce qu’il appelle, une fois de plus, « une nouvelle méthode ».
https://t.co/fxxcaKf4mC","2022-06-08 08:00:00",65,26,2,36,1
"Positive",0.522,0.07137933,0.40681934,0.52180135,53029114,"humanite_fr",1534263929601462273,"Grâce à cette carte, retrouvez l'ensemble des candidats #NUPES, par circonscriptions, suite à l'accord national adopté après l'élection présidentielle par les différentes partis de gauche qui ont décidé de s'unir pour #legislatives2022
https://t.co/jQd4jMiagp","2022-06-07 22:00:00",41,19,1,21,0
"Neutral",0.778,0.014447398,0.778213,0.20733958,53029114,"humanite_fr",1534232318168256513,"L' Humanité du mercredi 8 juin  2022 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD #Nupes https://t.co/Z8eBNiFJF4","2022-06-07 19:54:23",194,61,4,128,1
"Negative",0.912,0.9119098,0.05501828,0.03307191,53029114,"humanite_fr",1534223175294373888,"#hopital Les #soignants dégustent, les patients trinquent
Lors de cette nouvelle journée d’action de #santé les paramédicaux et médicaux ont rappelé les conséquences concrètes du manque de moyens généralisé sur les malades.
@CgtSanteSocial @InterUrg
https://t.co/HW1FBu0w0q https://t.co/ATFvSl0Fx3","2022-06-07 19:18:04",56,29,1,25,1
"Positive",0.757,0.14827923,0.094373,0.75734776,53029114,"humanite_fr",1534218640068734976,"#Donbass Plus de 3 mois après l’invasion russe, l'hôpital de Volnovakha continue de soigner, malgré les fracas de la guerre. Une prouesse rendue possible grâce au courage et au dévouement des équipes qui œuvrent parmi les gravats. https://t.co/eiGclpbyiG","2022-06-07 19:00:02",8,3,1,4,0
"Negative",0.488,0.48778877,0.2467876,0.26542366,53029114,"humanite_fr",1534203532227772417,"#legislatives2022 Pour l’heure, s’il y a un perdant au 1er tour #Valls – sans compter #LR, battu partout –, c’est qu’il y a aussi une gagnante, la #Nupes. Sa qualification face aux représentants du macronisme dans tous les 2nds tours sauf un. https://t.co/ZJ7rpzvJNT","2022-06-07 18:00:00",13,5,0,7,1
"Negative",0.878,0.8782803,0.07048242,0.051237233,53029114,"humanite_fr",1534188435761573889,"#Lait Les éleveurs tirent la sonnette d’alarme : sans augmentation du prix du litre, la hausse des coûts des matières premières aura raison de nombre d’exploitations. @NationaleLait
https://t.co/eh2odgcCq1","2022-06-07 17:00:01",9,5,0,4,0
"Negative",0.887,0.8868958,0.061292302,0.051811848,53029114,"humanite_fr",1534173344173465600,"Une dépêche de l'AFP, indique que, malgré le boycott progressif du pétrole #Russie par #UE, les professionnels de la filière des #carburants « ne prévoient pas de pénurie sur la route des vacances » cet été. 
https://t.co/S0WS1Ts5tR","2022-06-07 16:00:03",14,4,1,9,0
"Negative",0.963,0.9627503,0.025003308,0.0122464355,53029114,"humanite_fr",1534158234801545216,"Une série noire qui est due au dérèglement climatique, dont les agriculteurs sont parmi les 1ères victimes. À cause des orages de grêle, nombre d’entre eux ont vu leurs récoltes détruites. Certains ne peuvent même pas compter sur les assurances. 
https://t.co/FqAWZhmOht","2022-06-07 15:00:01",14,7,0,7,0
"Positive",0.556,0.081350796,0.3623637,0.5562855,53029114,"humanite_fr",1534143133419716610,"L’avocat spécialiste de la justice pénale internationale, Patrick Baudouin, a été élu président de la Ligue des droits de l’homme, lors du congrès de l’organisation qui se tenait à Marseille. @LDH_Fr.
https://t.co/6O5bL6rBUm","2022-06-07 14:00:00",36,15,0,20,1
"Negative",0.596,0.5955934,0.2539887,0.15041794,53029114,"humanite_fr",1534128044109086720,"Le dessin du jour de Babouse 
#DessinDePresse #Dessindujour #Ukraine #Poutine
https://t.co/IIkWOLDe9M https://t.co/8FaDExGatt","2022-06-07 13:00:03",28,8,1,19,0
"Negative",0.374,0.37379733,0.2561758,0.37002686,53029114,"humanite_fr",1534112944967106563,"#Hopital En cette journée de manifestations du personnel de santé, syndicats et collectifs alertent sur la cataclysme à venir, alors que les services d’urgences ferment ou réduisent leurs horaires les uns après les autres. @CgtSanteSocial @InterUrg
https://t.co/DRf6zXoDBR","2022-06-07 12:00:03",37,19,1,16,1
"Positive",0.783,0.033336766,0.18389107,0.7827722,53029114,"humanite_fr",1534110926563168256,"🔴 Entretien avec @JLMelenchon   « Notre scénario économique est passé par la matrice de la Banque de France : nous gérons mieux qu’eux ! » #Legislatives2022 #NUPES https://t.co/KX59B1Web3","2022-06-07 11:52:01",27,10,2,15,0
"Positive",0.584,0.15277949,0.26294646,0.58427405,53029114,"humanite_fr",1534097838094925827,"#Legislatives2022 Candidat de #NUPES à sa réélection dans la 6e circonscription de la Seine-Maritime, le député communiste @sebastienjumel mène campagne contre le dumping social dans le secteur des ferries. https://t.co/BuQrcMezjo","2022-06-07 11:00:01",25,9,1,14,1
"Negative",0.491,0.49061242,0.36703548,0.14235209,53029114,"humanite_fr",1534075034813321216,"#RolandGarros2022 Qui a dit que les Français ne gagnaient jamais ? Dimanche, juste avant le 14ème titre de #Nadal, Caroline Garcia et Kristina Mladenovic sont venues à bout de la doublette américaine Gauff-Pegula  https://t.co/utWnUPcpku","2022-06-07 09:29:24",7,3,0,4,0
"Positive",0.422,0.28674534,0.29148483,0.42176983,53029114,"humanite_fr",1534074207939833857,"L’Humanité a enquêté en Angleterre afin de retracer la façon dont, le 17 mars, la compagnie britannique P&amp;O Ferries a remplacé ses équipages par une main-d’œuvre intérimaire étrangère, employée par une société tiers et sous-payée. @jbaptistemalet
https://t.co/IfOgQGevmz","2022-06-07 09:26:07",16,8,0,7,1
"Negative",0.952,0.95182306,0.028113661,0.020063326,53029114,"humanite_fr",1534067636664815616,"Après la claque de la présidentielle, #LR aborde les #legislatives2022 avec une grande fébrilité. Sans réel espace politique ni leader national, le mouvement pourrait à nouveau subir un vote utile en faveur de #LREM renforcé par le rassemblement #Nupes 
https://t.co/mS8EaUd3Lc","2022-06-07 09:00:00",12,4,1,7,0
"Positive",0.458,0.09988007,0.44234905,0.45777082,53029114,"humanite_fr",1534052535719194627,"#legislatives2022 Les Français de l’étranger ont voté dimanche pour le premier tour des #legislatives2022 Dans 10 circonscriptions sur 11, le 2nd tour opposera dans une semaine des candidats macronistes à des candidats #Nupes. 
https://t.co/6bQ0zebMNd","2022-06-07 08:00:00",14,6,0,8,0
"Positive",0.916,0.027608445,0.055955216,0.9164363,53029114,"humanite_fr",1534037436489162752,"#Legislatives2022 Chaque semaine, l’Humanité ouvre ses colonnes à un responsable de l’un des partis qui composent #NUPES Aujourd’hui, @Fabien_Roussel, secrétaire national #PCF assure que cet accord est une chance exceptionnelle de conquérir l’Assemblée. https://t.co/fXhZP5kWFD","2022-06-07 07:00:00",203,67,12,122,2
"Neutral",0.783,0.0145719685,0.7834081,0.20201994,53029114,"humanite_fr",1533871347666931715,"L' Humanité du mardi 7 juin  2022 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD https://t.co/vQHIU9sUR6","2022-06-06 20:00:01",50,19,0,31,0
"Negative",0.423,0.42334926,0.30505255,0.2715982,53029114,"humanite_fr",1533815022165663744,"Dans la 5e, celle de la péninsule ibérique, où #Valls était candidat. L’ancien premier ministre, soutenu par #Macron, sort vaincu dès le 1er tour. Le candidat #nupes arrive en tête avec 27,88 % des voix, devant le député sortant Stéphane Vojetta.
https://t.co/6bQ0zdUbVF","2022-06-06 16:16:12",31,12,0,16,3
"Negative",0.93,0.9304842,0.035294197,0.034221668,53029114,"humanite_fr",1533810947663400963,"#Australie Les incendies ont fini par le cramer. Scott Morrison, ex-premier ministre, climatosceptique endurci et conservateur émérite, a dû céder la place au progressiste Anthony Albanese.
https://t.co/qjTQTg3jjS","2022-06-06 16:00:01",21,8,0,13,0
"Negative",0.839,0.8394229,0.08716003,0.07341708,53029114,"humanite_fr",1533795844633284608,"#Economie L’inflation galopante et la croissance en berne font redouter à certains un retour à la situation des années 70, avec des conséquences sociales en cascade. Qu’est-ce que la stagflation? Comment pouvons-nous éviter de sombrer dans un tel scénario?
https://t.co/wZDTi96ljW","2022-06-06 15:00:00",15,6,0,8,1
"Positive",0.793,0.055620678,0.1516724,0.79270697,53029114,"humanite_fr",1533780747156344833,"À l’approche #legislatives2022 #Mélenchon veut convaincre les classes populaires de voter pour les candidats #Nupes. Il est possible de « vivre autrement. Pour cela, il faut répartir différemment le fruit de la richesse produite entre capital et travail ». https://t.co/YNVuJNsQCJ","2022-06-06 14:00:01",25,11,1,13,0
"Positive",0.647,0.16634174,0.18683656,0.6468217,53029114,"humanite_fr",1533750551715921921,"Dans ces circonscriptions du Pas- de-Calais détenues par le #RN la #Nupes présente aux législatives des candidats. Après le résultat encourageant réalisé par une liste Union de la gauche lors des départementales de 2021, tous les espoirs sont permis. 
https://t.co/1mf96HmhPp","2022-06-06 12:00:01",33,11,1,20,1
"Negative",0.801,0.8006371,0.108402036,0.09096092,53029114,"humanite_fr",1533720356535533570,"#SalahHamouri Arrêté le 7 mars et emprisonné pour 3 mois, il devait sortir ce 6 juin. Les Israéliens entendent le maintenir en prison, sans révéler les charges retenues, jusqu’au 5 septembre et pourront très bien prolonger de nouveau cet enfermement.  
https://t.co/yWmKxxxhP4","2022-06-06 10:00:02",73,33,3,34,3
"Positive",0.411,0.20766965,0.38152662,0.41080374,53029114,"humanite_fr",1533705249298391041,"[ Entretien ]Le chanteur suisse @StephanEicher6 sort le 17 juin quatre inédits, disponibles en streaming, deuxième volet d’un album physique prévu pour décembre. Entre vagabondage et nostalgie, l’artiste de 61 ans revient sur son dernier périple musical. 
https://t.co/zW0QkF01cR","2022-06-06 09:00:00",5,3,0,2,0
"Negative",0.877,0.8770391,0.061898824,0.061062057,53029114,"humanite_fr",1533690150047338496,"#EHPAD Les salariés d'une 30aine d'établissements #Orpea ont lancé des mouvements de grève, pour protester contre la décision du groupe de ne pas verser de prime d’intéressement cette année. Reportage aux côtés des grévistes à Osny.
https://t.co/nW1Twzz8rP https://t.co/QyN1ok3i29","2022-06-06 08:00:01",113,40,5,65,3
"Positive",0.791,0.1162894,0.09270008,0.7910105,53029114,"humanite_fr",1533561718131007490,"#Tennis #rollandgarros #Nadal a soulevé, ce dimanche à Paris, pour la 14e fois la Coupe des Mousquetaires. Le Majorquin, malgré une blessure qui ne le lâche plus, a balayé Casper Ruud (6-3, 6-3, 6-0). Un exploit unique, mais peut-être le dernier ?
https://t.co/wNjs8XdBeV","2022-06-05 23:29:40",9,3,1,5,0
"Negative",0.557,0.5570738,0.18545294,0.2574733,53029114,"humanite_fr",1532769081270489088,"#jubilé #Commonwealth #RoyaumeUni. 18 États ont cessé d’avoir pour souveraine Élisabeth II au cours de ses 70 ans de règne, qui sont célébrés ce week-end. 
https://t.co/TzWCKhpMJB","2022-06-03 19:00:01",18,11,1,6,0
"Negative",0.647,0.6467921,0.14817552,0.20503238,53029114,"humanite_fr",1532758699369979904,"Les salariés d'une trentaine d'établissements @ORPEA_  ont lancé des mouvements de #greve  ce vendredi 3 juin, pour protester contre la décision du groupe d’#Ehpad de ne pas verser de prime d’intéressement cette année. Reportage aux côtés des grévistes à Osny, dans le Val-d’Oise. https://t.co/s2gM1VscK3","2022-06-03 18:18:45",57,22,4,30,1
"Negative",0.947,0.94695055,0.035997912,0.017051565,53029114,"humanite_fr",1532753988675784707,"Une nouvelle agression contre un élu. Stéphane Poulet, adjoint à La Trinité mais aussi directeur de campagne de la candidate #NUPES @BournotSophie, dans la  4ème circonscription des Alpes-Maritimes, a été agressé alors qu’il collait des affiches. https://t.co/NON9Yz7IUL","2022-06-03 18:00:02",79,39,5,35,0
"Positive",0.366,0.30695564,0.32716224,0.3658821,53029114,"humanite_fr",1532738886815842309,"En première ligne avec trois autres édiles de communes du Val-de-Marne contre la loi Dussopt de «transformation de la fonction publique», @MrOztorun maire de Bonneuil-sur-Marne, a gagné, mercredi au Conseil d’Etat, une manche face à l’Etat.
https://t.co/tfXlD3CclY","2022-06-03 17:00:02",27,16,0,11,0
"Negative",0.554,0.55375576,0.20819852,0.23804569,53029114,"humanite_fr",1532723791322808321,"#Orpea #Ehpad Avant même la journée d’action de ce vendredi, les employées se sont mises en grève pour exiger leur prime d’intéressement.
https://t.co/LADZr3k4TA","2022-06-03 16:00:03",21,9,0,12,0
"Positive",0.738,0.08909133,0.17321666,0.737692,53029114,"humanite_fr",1532719381771321346,"🙌Est-ce que ce ne serait pas le bon jour pour découvrir l'Humanité ?
Toute la richesse du quotidien, du magazine et de l’https://t.co/t9CSG7KjHt dans un même abonnement !
🚩Des réductions allant jusqu’à 67% !
L’offre n’est valable que 30 jours : https://t.co/vJYpl9IqJl https://t.co/4xq3f1pyxi","2022-06-03 15:42:31",27,11,6,9,1
"Neutral",0.622,0.13786423,0.62207896,0.24005683,53029114,"humanite_fr",1532717110690029569,"Le dessin du jour de Soph'  
#DessinDePresse #Dessindujour #Ukraine   
https://t.co/ZMMkPJstkq https://t.co/0qZbHJa615","2022-06-03 15:33:30",23,8,2,13,0
"Negative",0.61,0.609798,0.18324445,0.2069575,53029114,"humanite_fr",1532708686262480897,"#Allemagne Sur fond d’inflation record et d’explosion des loyers, les mouvements sociaux se multiplient outre-Rhin. Les sidérurgistes ont ainsi débrayé sur plusieurs dizaines de sites, les 1er et 2 juin, pour exiger plus de 8 % d’augmentation.
https://t.co/gz6vEBkQhY","2022-06-03 15:00:01",11,8,0,3,0
"Negative",0.96,0.9595666,0.027839888,0.012593456,53029114,"humanite_fr",1532693593009246209,"#Ukraine Déclenchée le 24 février, l’invasion #Russie commence à peser très lourd sur la population ukrainienne. Outre les dizaines de milliers de morts, l’intégrité territoriale du pays est brisée. Une issue diplomatique est-elle encore possible ?
https://t.co/9I7F2beI79","2022-06-03 14:00:03",12,6,2,4,0
"Negative",0.888,0.8880235,0.064113975,0.04786255,53029114,"humanite_fr",1532663388764901376,"#Yemen  3 ONG, soutenues par @amnesty International, ont déposé plainte devant une juridiction française contre des entreprises d’armement accusées de « complicité de crimes de guerre ». Les marchands de mort français pourraient être convoqués au prétoire. https://t.co/CKjkxNw3iE","2022-06-03 12:00:02",46,23,1,22,0
"Negative",0.929,0.9287474,0.0442627,0.02698995,53029114,"humanite_fr",1532648287844679682,"Le Dr Eugénie Izard avait fait l’objet d’une interdiction temporaire d’exercice en 2020 pour avoir fait part de ses suspicions de violences sur une fillette au juge des enfants. Le Conseil d’État a jugé cette sanction infondée.
https://t.co/Py8cygC6DO","2022-06-03 11:00:01",8,4,0,4,0
"Negative",0.53,0.53032994,0.15337531,0.31629482,53029114,"humanite_fr",1532633188316725249,"Inexpérimenté en politique et à la tête d’un poste très exposé, #PapNdiaye est assisté d’une équipe à même de le guider. Et peut-être même un peu plus que ça...
https://t.co/S0SIbpIjZc","2022-06-03 10:00:01",31,14,4,13,0
"Negative",0.85,0.8501724,0.09639592,0.053431645,53029114,"humanite_fr",1532618091498295298,"Un tag nazi sur une affiche de la #Nupes
Abject. Une affiche de campagne de @RavacleyS candidat de la Nupes dans la 2ème circonscription du Doubs, a été recouverte d’une croix gammée accompagnée du mot « nègre ».
https://t.co/NON9Yzpkjl","2022-06-03 09:00:02",18,9,1,8,0
"Positive",0.556,0.072643094,0.3715106,0.55584633,53029114,"humanite_fr",1532602988560232450,"#RoyaumeUni 4 jours au lieu de 5: option gagnante pour les entreprises comme les employés ? C’est la question que se pose l’association @4dayweek_global qui vient de lancer au Royaume-Uni un test géant de travail en semaines de 4e jours. https://t.co/YHFE1Nu2eS","2022-06-03 08:00:01",12,5,0,7,0
"Neutral",0.78,0.014529742,0.77989995,0.20557028,53029114,"humanite_fr",1532432755992174593,"L' Humanité du vendredi 3 juin  2022 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD https://t.co/KTARYTdOR0","2022-06-02 20:43:34",62,28,0,33,1
"Neutral",0.508,0.08250148,0.5078695,0.409629,53029114,"humanite_fr",1532431639099453440,"60 entreprises et 3 000 salariés vont tester la semaine de 4 jours en Grande-Bretagne pour six mois. En France, 6 salariés sur 10 seraient aussi partants... https://t.co/YHFE1Ncrnk","2022-06-02 20:39:08",27,12,0,13,2
"Positive",0.722,0.1108953,0.16707364,0.7220311,53029114,"humanite_fr",1532414029154725889,"#parcoursup2022 Nombreux sont les élèves à vivre cette sélection comme un parcours du combattant. D'autant que pour ceux dont les choix seraient refusés, l’attente pourrait se ­prolonger jusqu’en septembre... https://t.co/AJWzpDJQ1o","2022-06-02 19:29:10",30,12,0,18,0
